Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths
Virginia,US,36.65677234,-81.23215889,3/30/20,0,0
Kansas,US,38.4808095,-101.8061079,3/30/20,0,0
Nebraska,US,41.56742671,-98.52150266,3/30/20,0,0
Kentucky,US,37.26484328,-85.5540745,3/30/20,0,0
Wisconsin,US,42.6794956,-89.60243287,3/30/20,5,0
Wisconsin,US,43.80025981,-89.04679553,3/30/20,0,0
West Virginia,US,37.9463652,-80.45335881,3/30/20,3,0
Alabama,US,32.85504247,-87.95684022,3/30/20,3,0
Arkansas,US,36.1173546,-90.55832668,3/30/20,1,0
Georgia,US,33.5769205,-83.17139104,3/30/20,3,0
Illinois,US,39.35907414,-90.388865,3/30/20,0,0
Indiana,US,39.03630547,-86.96223202,3/30/20,1,0
Iowa,US,42.03614551,-94.39658081,3/30/20,0,0
Mississippi,US,31.21444233,-88.63922281,3/30/20,0,0
Missouri,US,37.2575872,-93.34230916,3/30/20,48,4
New York,US,42.275797,-74.12384884,3/30/20,10,0
North Carolina,US,35.48544173,-77.67578087,3/30/20,3,0
Ohio,US,39.69116283,-83.89032084,3/30/20,3,0
Pennsylvania,US,39.85746531,-80.22357106,3/30/20,7,0
Tennessee,US,36.17470125,-82.84691273,3/30/20,9,0
Virginia,US,38.29545894,-78.46525378,3/30/20,1,0
Arizona,US,33.21498827,-109.2405279,3/30/20,1,0
Virginia,US,36.67878901,-77.56351439,3/30/20,3,0
Kentucky,US,38.54332505,-82.9215658,3/30/20,0,0
South Carolina,US,34.89502264,-82.37295012,3/30/20,88,1
Kansas,US,37.8774388,-96.23250453,3/30/20,0,0
South Carolina,US,34.15272415,-82.12715789,3/30/20,3,0
Oklahoma,US,34.93535801,-99.5605612,3/30/20,0,0
Texas,US,32.47940482,-94.81591935,3/30/20,5,0
South Dakota,US,43.19419064,-99.18883902,3/30/20,0,0
Mississippi,US,33.77036166,-89.80245083,3/30/20,3,0
North Dakota,US,47.45785838,-98.23850925,3/30/20,0,0
Texas,US,30.54579585,-95.98902499,3/30/20,2,0
Illinois,US,41.28569601,-88.41905692,3/30/20,3,0
Iowa,US,42.40183723,-92.78829551,3/30/20,0,0
Missouri,US,40.11406587,-93.56509276,3/30/20,0,0
Tennessee,US,35.38433717,-85.72142731,3/30/20,2,0
New Mexico,US,34.86319296,-104.790669,3/30/20,0,0
Texas,US,29.58165339,-97.94786822,3/30/20,13,0
Ohio,US,40.05026529,-81.49248905,3/30/20,0,0
North Carolina,US,36.07959451,-79.78824948,3/30/20,44,0
Florida,US,29.93543004,-85.2427099,3/30/20,0,0
Colorado,US,38.66611652,-107.0320729,3/30/20,79,1
Iowa,US,41.68378965,-94.50111014,3/30/20,1,0
Georgia,US,33.96044201,-84.02137802,3/30/20,158,1
South Dakota,US,44.29299053,-101.539099,3/30/20,0,0
Georgia,US,34.63331566,-83.53094677,3/30/20,0,0
Alaska,US,59.09893571,-135.4679843,3/30/20,0,0
Alabama,US,32.76039258,-87.63284988,3/30/20,1,0
Texas,US,34.07044901,-101.8268114,3/30/20,1,0
North Carolina,US,36.25669272,-77.6556109,3/30/20,4,0
Virginia,US,36.76654925,-78.93512622,3/30/20,1,0
Georgia,US,34.32207823,-83.81896936,3/30/20,34,0
Nebraska,US,40.87257079,-98.50218293,3/30/20,6,1
Texas,US,34.5307555,-100.6813852,3/30/20,0,0
Tennessee,US,36.21990035,-83.26586179,3/30/20,2,0
Florida,US,30.49673973,-82.94998918,3/30/20,0,0
Illinois,US,38.08163641,-88.53883373,3/30/20,0,0
Indiana,US,40.07306535,-86.05244729,3/30/20,106,0
Iowa,US,42.38382428,-93.70197703,3/30/20,0,0
Kansas,US,37.99978709,-101.7921066,3/30/20,0,0
Nebraska,US,40.87349452,-98.02099117,3/30/20,0,0
New York,US,43.66146647,-74.49721957,3/30/20,2,0
Ohio,US,39.19673558,-84.54502924,3/30/20,101,0
Tennessee,US,35.17670231,-85.16652245,3/30/20,35,1
Texas,US,31.70470573,-98.11083887,3/30/20,0,0
South Dakota,US,44.67385954,-97.18829593,3/30/20,1,0
Massachusetts,US,42.13440424,-72.63235561,3/30/20,255,4
Massachusetts,US,42.33997957,-72.65898478,3/30/20,46,0
West Virginia,US,39.32103553,-78.60826476,3/30/20,0,0
South Carolina,US,32.77419582,-81.13845571,3/30/20,0,0
Virginia,US,37.03513786,-76.35879121,3/30/20,9,1
Georgia,US,33.2721566,-82.99766919,3/30/20,0,0
Illinois,US,40.40423981,-91.16313899,3/30/20,0,0
Indiana,US,39.82304555,-85.77566351,3/30/20,28,1
Iowa,US,43.08178477,-93.73454884,3/30/20,3,0
Kentucky,US,37.83766422,-86.78280584,3/30/20,1,0
Maine,US,44.59816444,-68.38401854,3/30/20,0,0
Mississippi,US,30.41830223,-89.48851033,3/30/20,15,1
Ohio,US,41.00250487,-83.66838948,3/30/20,3,0
Tennessee,US,36.52692871,-83.22375847,3/30/20,0,0
West Virginia,US,40.51943859,-80.57461608,3/30/20,3,0
South Dakota,US,44.54708407,-99.00386459,3/30/20,0,0
Virginia,US,37.7583355,-77.49464673,3/30/20,5,0
Texas,US,36.27743284,-101.3545796,3/30/20,0,0
South Dakota,US,43.6746384,-97.78715148,3/30/20,0,0
Georgia,US,33.79602175,-85.21005667,3/30/20,3,0
Florida,US,27.49293939,-81.80956574,3/30/20,0,0
Tennessee,US,35.20772017,-88.99161161,3/30/20,1,0
Texas,US,34.28944521,-99.74632408,3/30/20,0,0
Illinois,US,37.51810645,-88.26873022,3/30/20,0,0
Iowa,US,42.38353877,-93.23654611,3/30/20,1,0
Kentucky,US,37.6976111,-85.96319251,3/30/20,5,0
Ohio,US,40.66015414,-83.65929931,3/30/20,0,0
Tennessee,US,35.19732531,-88.18593755,3/30/20,1,0
Texas,US,30.33364686,-94.38931817,3/30/20,9,0
New Mexico,US,35.85751555,-103.8220938,3/30/20,0,0
South Dakota,US,45.58015551,-103.4958629,3/30/20,0,0
West Virginia,US,39.00683177,-78.85855301,3/30/20,0,0
Maryland,US,39.55010644,-76.3077594,3/30/20,24,0
Kentucky,US,36.85699301,-83.21899516,3/30/20,0,0
Nebraska,US,40.17658508,-99.40438879,3/30/20,0,0
Oklahoma,US,34.7440135,-99.84741652,3/30/20,0,0
North Carolina,US,35.36731853,-78.87243571,3/30/20,14,1
Oregon,US,43.06422669,-118.9666306,3/30/20,0,0
Kansas,US,37.19175361,-98.07578384,3/30/20,0,0
Oklahoma,US,36.78836519,-99.6679804,3/30/20,0,0
Georgia,US,32.73709786,-84.90538572,3/30/20,4,0
Texas,US,29.85864939,-95.39339521,3/30/20,563,5
Indiana,US,38.19467379,-86.10948271,3/30/20,15,0
Iowa,US,41.68330137,-95.81558439,3/30/20,8,0
Kentucky,US,38.44188174,-84.32869741,3/30/20,11,0
Mississippi,US,30.51359752,-89.12467576,3/30/20,43,1
Missouri,US,40.35570088,-93.99222144,3/30/20,0,0
Ohio,US,40.29380509,-81.09068544,3/30/20,0,0
Texas,US,32.54935988,-94.36934071,3/30/20,1,0
West Virginia,US,39.2853852,-80.37919577,3/30/20,10,0
Virginia,US,38.43542574,-78.87536254,3/30/20,6,0
Georgia,US,34.34626973,-82.96567682,3/30/20,2,0
Kentucky,US,37.29943898,-85.88461055,3/30/20,0,0
Connecticut,US,41.80283011,-72.73103891,3/30/20,330,3
Texas,US,35.84008013,-102.6029022,3/30/20,0,0
Kansas,US,38.04293782,-97.42747573,3/30/20,1,0
Kansas,US,37.5620394,-100.8710738,3/30/20,0,0
Oklahoma,US,35.222576,-95.11513306,3/30/20,0,0
Texas,US,33.17823584,-99.73037358,3/30/20,0,0
Hawaii,US,19.60121157,-155.5210167,3/30/20,12,0
Tennessee,US,36.44355426,-82.94885298,3/30/20,2,0
Nebraska,US,40.52451972,-101.0603568,3/30/20,0,0
Texas,US,30.05669873,-98.02944344,3/30/20,16,0
North Carolina,US,35.55269063,-82.98196486,3/30/20,0,0
Tennessee,US,35.58332824,-89.28536625,3/30/20,2,0
Georgia,US,33.29686567,-85.12886832,3/30/20,1,1
Texas,US,35.83764858,-100.2703577,3/30/20,0,0
Arkansas,US,33.73325583,-93.66935133,3/30/20,1,0
Illinois,US,40.81908672,-90.92491462,3/30/20,0,0
Kentucky,US,37.79344553,-87.57392021,3/30/20,3,0
North Carolina,US,35.33788927,-82.4766782,3/30/20,13,0
Tennessee,US,35.65581134,-88.38600175,3/30/20,0,0
Texas,US,32.21128872,-95.85846587,3/30/20,1,0
Indiana,US,39.76719009,-86.51037283,3/30/20,58,1
Florida,US,26.55386945,-81.16469006,3/30/20,3,0
Minnesota,US,45.00761521,-93.47694895,3/30/20,190,5
Virginia,US,37.53460572,-77.39326555,3/30/20,44,2
Alabama,US,31.51148016,-85.24267944,3/30/20,0,0
Georgia,US,33.4533428,-84.1481466,3/30/20,58,2
Illinois,US,41.3533994,-90.13296166,3/30/20,2,0
Indiana,US,39.93029017,-85.39625719,3/30/20,2,0
Iowa,US,40.98767962,-91.54436349,3/30/20,3,0
Kentucky,US,38.44942688,-85.11587507,3/30/20,0,0
Missouri,US,38.38482826,-93.79293734,3/30/20,1,1
Ohio,US,41.3339642,-84.06830637,3/30/20,0,0
Tennessee,US,36.33160906,-88.30121797,3/30/20,1,0
Virginia,US,36.68542395,-79.87634026,3/30/20,1,0
New York,US,43.42034246,-74.96145307,3/30/20,12,2
Florida,US,28.55364461,-82.42700204,3/30/20,21,0
North Carolina,US,36.3607755,-76.98104134,3/30/20,3,0
North Dakota,US,46.43375068,-102.4632417,3/30/20,0,0
Kentucky,US,36.6794808,-88.97875928,3/30/20,0,0
Tennessee,US,35.80609681,-87.47643507,3/30/20,0,0
Missouri,US,37.94163617,-93.3203037,3/30/20,0,0
New Mexico,US,31.91383467,-108.7151824,3/30/20,0,0
Texas,US,26.39418217,-98.18299696,3/30/20,28,0
Ohio,US,39.1839264,-83.60331456,3/30/20,1,0
Virginia,US,38.35799465,-79.56124594,3/30/20,0,0
Florida,US,27.34254618,-81.34071957,3/30/20,13,1
Montana,US,48.62879827,-110.1129252,3/30/20,1,0
Texas,US,31.99045053,-97.13423143,3/30/20,1,0
Florida,US,27.9276559,-82.32013172,3/30/20,253,2
New Hampshire,US,42.91537785,-71.7200253,3/30/20,69,2
Michigan,US,41.88753639,-84.59312019,3/30/20,12,1
Mississippi,US,32.2656285,-90.44435448,3/30/20,66,0
Colorado,US,37.82247444,-107.3004345,3/30/20,1,0
Nebraska,US,40.17609175,-101.0416477,3/30/20,0,0
Ohio,US,39.49537927,-82.47991446,3/30/20,0,0
Texas,US,33.60771256,-102.3431676,3/30/20,7,0
Kansas,US,38.08780079,-99.89829881,3/30/20,0,0
North Carolina,US,35.01888303,-79.23651674,3/30/20,3,0
Florida,US,30.86747479,-85.81319222,3/30/20,0,0
Mississippi,US,33.12345854,-90.08923538,3/30/20,13,1
Ohio,US,40.56163713,-81.92635677,3/30/20,1,0
Missouri,US,40.09799248,-95.2163888,3/30/20,0,0
Nebraska,US,42.45522056,-98.78402558,3/30/20,0,0
Hawaii,US,21.45803166,-157.9712182,3/30/20,123,0
Texas,US,32.42990927,-97.83242024,3/30/20,3,0
Oregon,US,45.51872811,-121.6552036,3/30/20,2,0
Nebraska,US,41.91586243,-101.1354293,3/30/20,0,0
Alaska,US,58.29307365,-135.6424424,3/30/20,0,0
Virginia,US,37.29186313,-77.29754684,3/30/20,3,0
Kentucky,US,37.30939025,-87.54670406,3/30/20,17,1
Texas,US,33.14875072,-95.56351139,3/30/20,2,0
South Carolina,US,33.9212828,-78.99555293,3/30/20,32,3
Arkansas,US,34.31709259,-92.95396325,3/30/20,1,0
Wyoming,US,43.71930657,-108.4423174,3/30/20,0,0
Michigan,US,46.89988536,-88.68495385,3/30/20,1,0
Alabama,US,31.15197924,-85.29939599,3/30/20,9,0
Georgia,US,32.45802497,-83.66879087,3/30/20,16,1
Minnesota,US,43.67129565,-91.49143057,3/30/20,0,0
Tennessee,US,36.28872054,-87.71878828,3/30/20,2,0
Texas,US,31.31925973,-95.42226208,3/30/20,0,0
Arkansas,US,34.09007427,-93.9934871,3/30/20,1,0
Indiana,US,40.48527731,-86.11351892,3/30/20,14,1
Iowa,US,43.35671042,-92.31702714,3/30/20,0,0
Maryland,US,39.25305293,-76.93126208,3/30/20,96,1
Missouri,US,39.1435761,-92.69756691,3/30/20,0,0
Nebraska,US,41.2200529,-98.5166499,3/30/20,0,0
Texas,US,32.30621324,-101.4356444,3/30/20,0,0
Missouri,US,36.77383887,-91.88683935,3/30/20,0,0
Minnesota,US,47.10778564,-94.91693868,3/30/20,0,0
New Jersey,US,40.73766234,-74.07515667,3/30/20,1314,7
Texas,US,31.45628381,-105.388178,3/30/20,0,0
Colorado,US,37.68473101,-104.9612585,3/30/20,1,0
Oklahoma,US,35.04912569,-96.24921145,3/30/20,0,0
South Dakota,US,44.39091534,-99.99661148,3/30/20,1,0
California,US,40.69923009,-123.876044,3/30/20,18,0
Iowa,US,42.7764426,-94.20722537,3/30/20,0,0
Nevada,US,41.40692186,-118.1109427,3/30/20,1,0
Mississippi,US,33.12825718,-90.52252707,3/30/20,2,0
Tennessee,US,36.03958805,-87.77992872,3/30/20,0,0
Texas,US,33.12351514,-96.08551032,3/30/20,3,0
New Jersey,US,40.56335249,-74.91284156,3/30/20,79,0
Pennsylvania,US,40.42162652,-77.97673273,3/30/20,1,0
Indiana,US,40.82907273,-85.48822092,3/30/20,2,0
Michigan,US,43.83353985,-83.04078453,3/30/20,3,0
Ohio,US,41.14651175,-82.59867951,3/30/20,3,1
South Dakota,US,43.33449012,-97.75536441,3/30/20,2,0
Texas,US,35.84006574,-101.3546643,3/30/20,0,0
North Carolina,US,35.42017674,-76.15180542,3/30/20,0,0
South Dakota,US,44.54747703,-99.48572582,3/30/20,0,0
Louisiana,US,29.86803617,-91.75871777,3/30/20,18,0
Louisiana,US,30.25734305,-91.3499598,3/30/20,28,2
Iowa,US,42.38696136,-95.51355387,3/30/20,0,0
Idaho,US,45.84721541,-115.4634436,3/30/20,1,0
California,US,33.0393082,-115.3669042,3/30/20,25,0
Arkansas,US,35.74242707,-91.57001641,3/30/20,3,0
Florida,US,27.69308961,-80.60556721,3/30/20,24,0
Pennsylvania,US,40.65241041,-79.08963285,3/30/20,2,0
Michigan,US,42.59716886,-84.37472069,3/30/20,73,0
California,US,36.51112084,-117.4111978,3/30/20,8,0
Michigan,US,42.94502238,-85.07413319,3/30/20,4,0
Michigan,US,44.35486835,-83.63484895,3/30/20,1,0
Iowa,US,41.68630265,-92.0643373,3/30/20,3,0
Wisconsin,US,43.00050278,-90.13469017,3/30/20,3,0
North Carolina,US,35.80950511,-80.8743128,3/30/20,25,0
Texas,US,31.30375559,-100.982439,3/30/20,0,0
Michigan,US,46.20974132,-88.53136251,3/30/20,0,0
Missouri,US,37.55487945,-90.7735296,3/30/20,0,0
Utah,US,37.8590362,-113.2897381,3/30/20,0,0
Wisconsin,US,46.26302338,-90.24295041,3/30/20,1,1
Illinois,US,40.74717633,-87.82466784,3/30/20,1,0
Georgia,US,31.60213036,-83.27501387,3/30/20,3,0
Michigan,US,43.64060976,-84.84664923,3/30/20,5,1
Minnesota,US,45.56181234,-93.29487636,3/30/20,2,0
Washington,US,48.14713305,-122.5216407,3/30/20,105,1
Virginia,US,36.90579348,-76.70842863,3/30/20,3,0
Mississippi,US,32.72531359,-90.97392828,3/30/20,0,0
Minnesota,US,47.51009045,-93.63092229,3/30/20,1,0
Mississippi,US,34.27993475,-88.3606733,3/30/20,3,0
Arkansas,US,36.09604046,-91.90847954,3/30/20,0,0
Texas,US,33.23377248,-98.17283469,3/30/20,0,0
Alabama,US,34.78144169,-85.99750489,3/30/20,5,1
Arkansas,US,35.59802983,-91.21494602,3/30/20,0,0
Colorado,US,40.6659387,-106.3408905,3/30/20,0,0
Florida,US,30.7954597,-85.21500423,3/30/20,2,0
Georgia,US,34.13794553,-83.56814788,3/30/20,2,0
Illinois,US,37.78595185,-89.38232563,3/30/20,3,0
Indiana,US,38.9091582,-86.03851889,3/30/20,8,0
Iowa,US,42.17178824,-90.57354837,3/30/20,1,0
Kansas,US,39.41673394,-95.79356799,3/30/20,1,0
Kentucky,US,37.41866422,-83.99825483,3/30/20,0,0
Louisiana,US,32.30251776,-92.55692092,3/30/20,2,0
Michigan,US,42.24807035,-84.42258681,3/30/20,37,1
Minnesota,US,43.67423373,-95.15398258,3/30/20,1,0
Mississippi,US,30.54020656,-88.64184064,3/30/20,34,0
Missouri,US,39.01002188,-94.34724536,3/30/20,56,1
North Carolina,US,35.28814273,-83.14093385,3/30/20,1,0
Ohio,US,39.01914254,-82.6181856,3/30/20,0,0
Oklahoma,US,34.58781741,-99.41138784,3/30/20,1,0
Oregon,US,42.43201126,-122.7289309,3/30/20,20,0
South Dakota,US,43.69318385,-101.6255063,3/30/20,0,0
Tennessee,US,36.36380466,-85.67239905,3/30/20,0,0
Texas,US,28.95472367,-96.57749563,3/30/20,1,0
West Virginia,US,38.84263974,-81.68148753,3/30/20,8,0
Wisconsin,US,44.31864893,-90.80566792,3/30/20,2,0
Virginia,US,37.31156958,-76.76950618,3/30/20,73,2
Georgia,US,33.31535543,-83.68844964,3/30/20,2,0
Illinois,US,39.01054275,-88.15437049,3/30/20,0,0
Indiana,US,41.02078733,-87.11553319,3/30/20,6,1
Iowa,US,41.68576082,-93.05567785,3/30/20,5,0
Mississippi,US,32.01922104,-89.11786866,3/30/20,0,0
Missouri,US,37.20351921,-94.34050458,3/30/20,6,0
South Carolina,US,32.43171982,-81.02487495,3/30/20,3,0
Texas,US,30.74685667,-94.02667579,3/30/20,1,0
Indiana,US,40.43781032,-85.00576229,3/30/20,0,0
Georgia,US,31.80405727,-82.6372487,3/30/20,0,0
Texas,US,30.71490589,-104.1399973,3/30/20,0,0
Alabama,US,33.55554728,-86.895063,3/30/20,254,0
Arkansas,US,34.26767081,-91.92619839,3/30/20,26,0
Colorado,US,39.58635604,-105.2517692,3/30/20,213,5
Florida,US,30.43669112,-83.89442308,3/30/20,0,0
Georgia,US,33.05867328,-82.41609057,3/30/20,0,0
Idaho,US,43.82078483,-112.3131749,3/30/20,2,0
Illinois,US,38.29980057,-88.9240025,3/30/20,0,0
Indiana,US,38.78576239,-85.43633383,3/30/20,0,0
Iowa,US,41.03192394,-91.94849466,3/30/20,0,0
Kansas,US,39.2347941,-95.38289232,3/30/20,1,0
Kentucky,US,38.18664655,-85.65931031,3/30/20,116,3
Louisiana,US,29.74075478,-90.11115756,3/30/20,838,37
Mississippi,US,31.73397872,-91.03764977,3/30/20,1,0
Missouri,US,38.25926778,-90.53870896,3/30/20,18,0
Montana,US,46.14907081,-112.094396,3/30/20,2,0
Nebraska,US,40.17584531,-97.142601,3/30/20,0,0
New York,US,44.04200959,-75.94653457,3/30/20,11,0
Ohio,US,40.38614126,-80.76259514,3/30/20,7,0
Oklahoma,US,34.11130184,-97.83182974,3/30/20,0,0
Oregon,US,44.62806839,-121.17832,3/30/20,0,0
Pennsylvania,US,41.12913106,-78.9986361,3/30/20,0,0
Tennessee,US,36.04818632,-83.45148924,3/30/20,5,0
Texas,US,29.8832777,-94.16434171,3/30/20,18,1
Washington,US,47.75003077,-123.5609704,3/30/20,14,0
West Virginia,US,39.30776166,-77.86014147,3/30/20,6,0
Wisconsin,US,43.02054068,-88.77529134,3/30/20,10,0
Louisiana,US,30.26896765,-92.81210004,3/30/20,3,0
Mississippi,US,31.56884708,-89.8267099,3/30/20,0,0
Georgia,US,32.79248718,-81.96040187,3/30/20,1,0
Indiana,US,38.99588883,-85.62710784,3/30/20,14,0
South Dakota,US,44.06637798,-98.62965972,3/30/20,0,0
Idaho,US,42.68891267,-114.2655033,3/30/20,0,0
Illinois,US,39.08869046,-90.35393073,3/30/20,0,0
Kentucky,US,37.87119786,-84.58252003,3/30/20,11,0
Kansas,US,39.78470589,-98.21820662,3/30/20,0,0
Texas,US,27.04453923,-98.6968187,3/30/20,0,0
Texas,US,27.73103938,-98.0904705,3/30/20,0,0
Illinois,US,42.36542373,-90.21094405,3/30/20,1,0
Arkansas,US,35.56759135,-93.46036368,3/30/20,1,0
Georgia,US,32.70211082,-82.66166794,3/30/20,0,0
Illinois,US,37.45939802,-88.88165419,3/30/20,0,0
Indiana,US,39.48994426,-86.10149107,3/30/20,81,3
Iowa,US,41.67169354,-91.58754744,3/30/20,70,0
Kansas,US,38.88548175,-94.82250877,3/30/20,116,2
Kentucky,US,37.85106355,-82.8264322,3/30/20,0,0
Missouri,US,38.74719601,-93.80691168,3/30/20,10,0
Nebraska,US,40.39257596,-96.26522753,3/30/20,0,0
Tennessee,US,36.4552395,-81.84886538,3/30/20,2,0
Texas,US,32.37877812,-97.36615819,3/30/20,8,1
Wyoming,US,44.04057166,-106.5845174,3/30/20,5,0
North Carolina,US,35.51745004,-78.36622717,3/30/20,10,1
Oklahoma,US,34.31440473,-96.66011537,3/30/20,0,0
Georgia,US,33.02512137,-83.56019163,3/30/20,2,0
Iowa,US,42.12118609,-91.13139641,3/30/20,1,0
Mississippi,US,31.62257767,-89.168969,3/30/20,5,0
North Carolina,US,35.02254606,-77.35870791,3/30/20,0,0
South Dakota,US,43.96278565,-100.6940008,3/30/20,0,0
Texas,US,32.73997145,-99.87861576,3/30/20,0,0
Oregon,US,42.3665549,-123.5561938,3/30/20,10,0
Utah,US,39.70208397,-112.7809245,3/30/20,0,0
Montana,US,47.04581276,-110.2660688,3/30/20,0,0
Alaska,US,58.45031811,-134.200436,3/30/20,5,0
Wisconsin,US,43.92456975,-90.11120239,3/30/20,3,0
Pennsylvania,US,40.53358749,-77.3997513,3/30/20,3,0
Michigan,US,42.24542231,-85.53038622,3/30/20,24,1
Hawaii,US,21.17882515,-156.9583592,3/30/20,0,0
Michigan,US,44.68512729,-85.09085699,3/30/20,5,0
Minnesota,US,45.9459309,-93.29275192,3/30/20,0,0
West Virginia,US,38.33860077,-81.52857054,3/30/20,23,0
Minnesota,US,45.1526059,-95.00586446,3/30/20,1,0
Illinois,US,41.93842729,-88.42861412,3/30/20,113,6
Utah,US,37.28507306,-111.8861752,3/30/20,0,0
Illinois,US,41.13746989,-87.86205334,3/30/20,33,0
Missouri,US,39.0997,-94.5786,3/30/20,100,0
Texas,US,28.90705334,-97.85960149,3/30/20,2,0
Hawaii,US,22.03935037,-159.5966786,3/30/20,12,0
Texas,US,32.5991417,-96.28734728,3/30/20,3,0
Oklahoma,US,36.81799745,-97.14421435,3/30/20,20,0
Nebraska,US,40.50663314,-98.94877182,3/30/20,1,0
Kansas,US,38.00017981,-101.321681,3/30/20,0,0
Nebraska,US,41.19930341,-101.6620164,3/30/20,0,0
Mississippi,US,32.75462946,-88.64105766,3/30/20,1,0
Alaska,US,60.24429722,-151.5388884,3/30/20,7,0
Illinois,US,41.59081014,-88.42869583,3/30/20,18,2
Texas,US,29.94414155,-98.7113588,3/30/20,7,0
Texas,US,26.92601662,-97.66413984,3/30/20,0,0
Maine,US,44.40759555,-69.76738544,3/30/20,10,0
Wisconsin,US,42.57639354,-88.04051686,3/30/20,30,0
Delaware,US,39.08646628,-75.56884914,3/30/20,27,3
Maryland,US,39.24976208,-76.04741541,3/30/20,3,0
Michigan,US,43.03197711,-85.54934642,3/30/20,96,1
Rhode Island,US,41.67106337,-71.57641596,3/30/20,27,0
Texas,US,33.18104136,-100.7780939,3/30/20,0,0
Kentucky,US,38.93950319,-84.53241199,3/30/20,19,1
Iowa,US,41.33649833,-92.1785067,3/30/20,1,0
California,US,35.34329425,-118.7277796,3/30/20,60,1
Texas,US,30.06040006,-99.34930144,3/30/20,0,0
South Carolina,US,34.33988254,-80.58763164,3/30/20,99,2
Alaska,US,55.57445008,-130.975561,3/30/20,13,0
Wisconsin,US,44.51727459,-87.61468386,3/30/20,0,0
Michigan,US,47.63197653,-88.41434263,3/30/20,0,0
Nebraska,US,42.87990694,-99.71343729,3/30/20,0,0
North Dakota,US,46.97830064,-99.77507857,3/30/20,0,0
Nebraska,US,41.19774275,-103.7148131,3/30/20,0,0
Texas,US,30.48678918,-99.74856473,3/30/20,0,0
Texas,US,33.61643847,-100.2558057,3/30/20,0,0
Washington,US,47.49137892,-121.8346131,3/30/20,2161,144
Virginia,US,38.26818502,-77.15852768,3/30/20,3,0
Virginia,US,37.70965316,-77.09384941,3/30/20,1,0
Virginia,US,37.71044922,-76.88689628,3/30/20,0,0
Oklahoma,US,35.94530008,-97.94193268,3/30/20,0,0
Kansas,US,37.55909527,-98.13638678,3/30/20,0,0
California,US,36.07409056,-119.8159973,3/30/20,2,0
New York,US,40.6361825,-73.94935552,3/30/20,0,0
South Dakota,US,44.36956169,-97.4913945,3/30/20,0,0
Texas,US,29.34967888,-100.4186638,3/30/20,0,0
Colorado,US,38.43260896,-102.7392145,3/30/20,0,0
Kansas,US,37.55848695,-99.2856537,3/30/20,0,0
Oklahoma,US,34.91671958,-98.97720696,3/30/20,0,0
Colorado,US,39.30497777,-102.6022199,3/30/20,1,0
Washington,US,47.63479026,-122.6436061,3/30/20,56,0
Washington,US,47.12521214,-120.679439,3/30/20,9,0
Minnesota,US,48.77754106,-96.78317184,3/30/20,0,0
Oregon,US,42.68762984,-121.6496461,3/30/20,4,0
Texas,US,27.42435506,-97.69894948,3/30/20,1,0
Washington,US,45.87325839,-120.7913598,3/30/20,8,1
Kentucky,US,37.35388197,-82.94981134,3/30/20,0,0
Illinois,US,40.93148779,-90.2133034,3/30/20,1,0
Indiana,US,38.68861576,-87.4194665,3/30/20,2,0
Kentucky,US,36.89225732,-83.85403396,3/30/20,0,0
Maine,US,44.11486325,-69.10529169,3/30/20,4,0
Missouri,US,40.12699751,-92.14780832,3/30/20,0,0
Nebraska,US,42.63758421,-97.89178836,3/30/20,2,0
Ohio,US,40.39830217,-82.42027563,3/30/20,3,0
Tennessee,US,35.99508821,-83.94635435,3/30/20,57,1
Texas,US,33.60519951,-99.7422906,3/30/20,0,0
Alaska,US,57.65529415,-153.7493579,3/30/20,0,0
Minnesota,US,48.24539665,-93.78352843,3/30/20,0,0
Idaho,US,47.67282258,-116.7020872,3/30/20,26,0
Indiana,US,41.24521668,-85.86312322,3/30/20,4,0
Iowa,US,43.20405458,-94.20691791,3/30/20,1,0
Alaska,US,62.1542916,-163.3967883,3/30/20,0,0
Wisconsin,US,43.90632465,-91.11451093,3/30/20,16,0
Arizona,US,33.72854224,-113.9810029,3/30/20,2,0
Colorado,US,37.28632032,-107.8429014,3/30/20,21,0
Texas,US,28.34453111,-99.09908775,3/30/20,0,0
Indiana,US,41.64232188,-85.42674232,3/30/20,2,0
North Dakota,US,46.45681054,-98.53542355,3/30/20,0,0
Indiana,US,41.54366008,-86.74072188,3/30/20,6,0
Illinois,US,41.3442613,-88.88633881,3/30/20,5,1
Louisiana,US,31.67884782,-92.15907765,3/30/20,2,0
Kansas,US,37.19113093,-95.29849679,3/30/20,0,0
Minnesota,US,44.9973857,-96.17488219,3/30/20,1,0
Pennsylvania,US,41.43564672,-75.60379201,3/30/20,62,2
Missouri,US,37.65896829,-92.5888493,3/30/20,0,0
Arkansas,US,33.24116713,-93.60677071,3/30/20,0,0
Florida,US,29.98484137,-83.18166636,3/30/20,0,0
Louisiana,US,30.2049055,-92.06959876,3/30/20,82,1
Mississippi,US,34.35687874,-89.48490961,3/30/20,13,0
Missouri,US,39.06986886,-93.78076396,3/30/20,17,0
Wisconsin,US,42.66005229,-90.1317729,3/30/20,0,0
